Lon,Lat,veg_class
144.25,-17.25,tropical_deciduous_forest
-44.25,-7.75,tropical_deciduous_forest
33.25,8.75,tropical_deciduous_forest
25.75,-12.25,tropical_deciduous_forest
131.25,-12.75,tropical_deciduous_forest
29.75,-12.25,tropical_deciduous_forest
-41.25,-13.25,tropical_deciduous_forest
28.75,-9.75,tropical_deciduous_forest
26.75,-6.75,tropical_deciduous_forest
14.75,-14.75,tropical_deciduous_forest
-61.25,-18.75,tropical_deciduous_forest
-42.25,-5.75,tropical_deciduous_forest
-72.75,11.25,tropical_deciduous_forest
5.75,9.75,tropical_deciduous_forest
35.25,-16.25,tropical_deciduous_forest
31.25,-14.25,tropical_deciduous_forest
33.75,-8.75,tropical_deciduous_forest
-45.25,-18.25,tropical_deciduous_forest
-41.25,-16.75,tropical_deciduous_forest
33.75,-3.25,tropical_deciduous_forest
10.75,8.25,tropical_deciduous_forest
37.25,0.75,tropical_deciduous_forest
20.75,-16.25,tropical_deciduous_forest
45.25,-17.25,tropical_deciduous_forest
125.25,-9.25,tropical_deciduous_forest
35.75,-12.75,tropical_deciduous_forest
36.25,-5.75,tropical_deciduous_forest
-41.25,-13.75,tropical_deciduous_forest
39.25,-12.25,tropical_deciduous_forest
25.75,8.75,tropical_deciduous_forest
132.25,-11.25,tropical_deciduous_forest
82.25,23.25,tropical_deciduous_forest
134.25,-12.75,tropical_deciduous_forest
-13.75,12.75,tropical_deciduous_forest
-44.75,-11.25,tropical_deciduous_forest
38.25,-14.75,tropical_deciduous_forest
30.25,-5.75,tropical_deciduous_forest
-6.25,10.75,tropical_deciduous_forest
-44.75,-14.25,tropical_deciduous_forest
79.25,12.25,tropical_deciduous_forest
33.25,-8.75,tropical_deciduous_forest
14.25,-14.75,tropical_deciduous_forest
46.25,-17.75,tropical_deciduous_forest
46.75,-15.75,tropical_deciduous_forest
-45.25,-11.75,tropical_deciduous_forest
-14.25,12.25,tropical_deciduous_forest
31.75,-25.75,tropical_deciduous_forest
33.75,-13.25,tropical_deciduous_forest
36.75,-4.25,tropical_deciduous_forest
35.25,-23.25,tropical_deciduous_forest
38.25,-15.25,tropical_deciduous_forest
35.75,12.25,tropical_deciduous_forest
133.75,-13.75,tropical_deciduous_forest
27.25,-13.25,tropical_deciduous_forest
36.75,12.75,tropical_deciduous_forest
85.25,21.75,tropical_deciduous_forest
86.25,22.75,tropical_deciduous_forest
-46.25,-16.25,tropical_deciduous_forest
33.25,4.75,tropical_deciduous_forest
88.75,21.75,tropical_deciduous_forest
33.75,2.75,tropical_deciduous_forest
145.75,-19.25,tropical_deciduous_forest
-39.25,-6.75,tropical_deciduous_forest
34.25,-6.25,tropical_deciduous_forest
39.75,-9.75,tropical_deciduous_forest
20.25,9.25,tropical_deciduous_forest
-8.75,11.25,tropical_deciduous_forest
22.75,-14.25,tropical_deciduous_forest
34.25,-5.25,tropical_deciduous_forest
21.25,-14.75,tropical_deciduous_forest
-6.25,12.25,tropical_deciduous_forest
33.25,-17.25,tropical_deciduous_forest
34.25,-15.25,tropical_deciduous_forest
-43.75,-8.75,tropical_deciduous_forest
-13.75,10.25,tropical_deciduous_forest
46.25,-21.25,tropical_deciduous_forest
38.75,10.25,tropical_deciduous_forest
24.25,7.25,tropical_deciduous_forest
1.75,10.25,tropical_deciduous_forest
83.75,21.75,tropical_deciduous_forest
81.75,21.25,tropical_deciduous_forest
20.75,8.25,tropical_deciduous_forest
-52.25,-18.25,tropical_deciduous_forest
34.75,-18.25,tropical_deciduous_forest
80.25,8.25,tropical_deciduous_forest
13.75,9.25,tropical_deciduous_forest
40.75,6.25,tropical_deciduous_forest
10.25,10.75,tropical_deciduous_forest
-49.75,-17.75,tropical_deciduous_forest
81.75,18.25,tropical_deciduous_forest
-41.75,-13.25,tropical_deciduous_forest
35.25,-15.25,tropical_deciduous_forest
-14.75,10.75,tropical_deciduous_forest
-45.25,-10.75,tropical_deciduous_forest
141.75,-12.75,tropical_deciduous_forest
-55.25,-16.25,tropical_deciduous_forest
-14.75,11.75,tropical_deciduous_forest
28.25,-11.25,tropical_deciduous_forest
-45.25,-15.25,tropical_deciduous_forest
28.75,-15.25,tropical_deciduous_forest
-42.75,-12.25,tropical_deciduous_forest
83.75,20.75,tropical_deciduous_forest
84.25,19.75,tropical_deciduous_forest
79.75,12.75,tropical_deciduous_forest
32.25,-9.75,tropical_deciduous_forest
26.75,-11.75,tropical_deciduous_forest
31.75,3.75,tropical_deciduous_forest
13.25,-5.75,tropical_deciduous_forest
-46.25,-17.75,tropical_deciduous_forest
-41.25,-12.75,tropical_deciduous_forest
17.25,-12.75,tropical_deciduous_forest
44.25,-17.25,tropical_deciduous_forest
23.75,-14.75,tropical_deciduous_forest
-15.25,11.25,tropical_deciduous_forest
37.25,-7.25,tropical_deciduous_forest
75.25,13.75,tropical_deciduous_forest
26.25,8.25,tropical_deciduous_forest
34.75,-18.75,tropical_deciduous_forest
145.25,-16.75,tropical_deciduous_forest
25.25,7.25,tropical_deciduous_forest
31.25,-11.25,tropical_deciduous_forest
-43.25,-2.75,tropical_deciduous_forest
6.25,10.75,tropical_deciduous_forest
34.75,-7.75,tropical_deciduous_forest
80.25,22.75,tropical_deciduous_forest
-90.75,19.25,tropical_deciduous_forest
32.25,-19.75,tropical_deciduous_forest
8.75,9.75,tropical_deciduous_forest
34.25,-3.25,tropical_deciduous_forest
83.25,22.75,tropical_deciduous_forest
133.25,-11.75,tropical_deciduous_forest
30.75,-4.25,tropical_deciduous_forest
-39.25,-7.75,tropical_deciduous_forest
-44.75,-12.75,tropical_deciduous_forest
23.75,-10.75,tropical_deciduous_forest
-35.75,-5.75,tropical_deciduous_forest
-44.75,-17.25,tropical_deciduous_forest
-46.25,-18.75,tropical_deciduous_forest
82.25,20.25,tropical_deciduous_forest
35.75,-8.75,tropical_deciduous_forest
-101.25,18.25,tropical_deciduous_forest
-41.75,-12.25,tropical_deciduous_forest
-79.75,-4.75,tropical_deciduous_forest
26.75,-7.25,tropical_deciduous_forest
-47.25,-13.75,tropical_deciduous_forest
29.75,-5.25,tropical_deciduous_forest
38.25,-3.25,tropical_deciduous_forest
45.25,-22.75,tropical_deciduous_forest
-41.75,-14.75,tropical_deciduous_forest
31.25,6.75,tropical_deciduous_forest
21.75,9.75,tropical_deciduous_forest
25.75,9.25,tropical_deciduous_forest
-46.75,-17.25,tropical_deciduous_forest
-9.25,12.75,tropical_deciduous_forest
28.25,-13.75,tropical_deciduous_forest
28.75,-9.25,tropical_deciduous_forest
30.25,-11.75,tropical_deciduous_forest
27.25,-15.75,tropical_deciduous_forest
-61.25,-18.25,tropical_deciduous_forest
79.25,19.25,tropical_deciduous_forest
37.25,-11.25,tropical_deciduous_forest
133.25,-12.75,tropical_deciduous_forest
-46.25,-6.25,tropical_deciduous_forest
141.75,-15.25,tropical_deciduous_forest
31.25,-6.75,tropical_deciduous_forest
30.25,-7.75,tropical_deciduous_forest
13.75,-14.25,tropical_deciduous_forest
32.75,4.75,tropical_deciduous_forest
29.25,-13.75,tropical_deciduous_forest
33.25,-2.75,tropical_deciduous_forest
34.25,-13.75,tropical_deciduous_forest
36.75,-2.25,tropical_deciduous_forest
28.25,-11.75,tropical_deciduous_forest
37.75,-6.25,tropical_deciduous_forest
85.75,20.75,tropical_deciduous_forest
38.75,5.25,tropical_deciduous_forest
-53.75,-15.25,tropical_deciduous_forest
14.25,-13.25,tropical_deciduous_forest
24.25,-13.25,tropical_deciduous_forest
38.75,7.75,tropical_deciduous_forest
38.75,3.75,tropical_deciduous_forest
35.75,-17.75,tropical_deciduous_forest
30.75,-7.25,tropical_deciduous_forest
39.75,-13.75,tropical_deciduous_forest
134.25,-13.75,tropical_deciduous_forest
132.75,-12.25,tropical_deciduous_forest
131.25,-13.75,tropical_deciduous_forest
-4.25,10.25,tropical_deciduous_forest
33.75,-10.25,tropical_deciduous_forest
81.25,19.25,tropical_deciduous_forest
-47.75,-18.75,tropical_deciduous_forest
-41.75,-13.75,tropical_deciduous_forest
28.25,-8.25,tropical_deciduous_forest
36.75,-13.25,tropical_deciduous_forest
-66.25,9.25,tropical_deciduous_forest
23.75,-16.25,tropical_deciduous_forest
-99.75,21.75,tropical_deciduous_forest
12.75,8.25,tropical_deciduous_forest
26.75,-8.75,tropical_deciduous_forest
-41.25,-3.25,tropical_deciduous_forest
25.75,9.75,tropical_deciduous_forest
-48.25,-16.75,tropical_deciduous_forest
-46.75,-12.75,tropical_deciduous_forest
18.75,9.75,tropical_deciduous_forest
-44.25,-11.75,tropical_deciduous_forest
22.25,-12.25,tropical_deciduous_forest
22.25,-10.75,tropical_deciduous_forest
142.25,-12.25,tropical_deciduous_forest
-12.75,9.25,tropical_deciduous_forest
-43.75,-9.25,tropical_deciduous_forest
-43.75,-14.25,tropical_deciduous_forest
34.75,-2.75,tropical_deciduous_forest
-46.25,-8.25,tropical_deciduous_forest
132.25,-12.75,tropical_deciduous_forest
78.25,12.75,tropical_deciduous_forest
45.25,-19.25,tropical_deciduous_forest
34.25,-17.25,tropical_deciduous_forest
18.75,7.25,tropical_deciduous_forest
-85.75,10.25,tropical_deciduous_forest
38.75,-11.75,tropical_deciduous_forest
34.25,-11.75,tropical_deciduous_forest
-67.25,8.25,tropical_deciduous_forest
-48.25,-19.25,tropical_deciduous_forest
31.25,7.25,tropical_deciduous_forest
0.25,10.25,tropical_deciduous_forest
89.25,22.25,tropical_deciduous_forest
29.75,-18.25,tropical_deciduous_forest
11.75,9.25,tropical_deciduous_forest
37.75,-15.25,tropical_deciduous_forest
-96.25,19.25,tropical_deciduous_forest
34.25,-10.75,tropical_deciduous_forest
21.75,-9.25,tropical_deciduous_forest
29.25,-7.75,tropical_deciduous_forest
5.25,10.25,tropical_deciduous_forest
-66.75,9.75,tropical_deciduous_forest
130.25,-13.75,tropical_deciduous_forest
38.25,12.25,tropical_deciduous_forest
34.25,-7.25,tropical_deciduous_forest
38.75,-14.25,tropical_deciduous_forest
33.75,3.75,tropical_deciduous_forest
45.25,-20.25,tropical_deciduous_forest
26.75,-8.25,tropical_deciduous_forest
-99.75,17.25,tropical_deciduous_forest
30.25,6.75,tropical_deciduous_forest
30.25,-10.75,tropical_deciduous_forest
23.75,7.75,tropical_deciduous_forest
42.75,9.25,tropical_deciduous_forest
30.75,-2.75,tropical_deciduous_forest
46.25,-17.25,tropical_deciduous_forest
38.75,-16.25,tropical_deciduous_forest
38.75,8.25,tropical_deciduous_forest
33.25,-12.25,tropical_deciduous_forest
39.25,-14.75,tropical_deciduous_forest
-98.25,18.75,tropical_deciduous_forest
4.25,10.25,tropical_deciduous_forest
-48.25,-11.75,tropical_deciduous_forest
-43.75,-4.25,tropical_deciduous_forest
33.75,-15.75,tropical_deciduous_forest
34.75,10.75,tropical_deciduous_forest
131.25,-12.25,tropical_deciduous_forest
35.25,-15.75,tropical_deciduous_forest
34.75,-6.25,tropical_deciduous_forest
15.75,-14.75,tropical_deciduous_forest
15.25,9.75,tropical_deciduous_forest
10.25,9.25,tropical_deciduous_forest
21.25,-15.75,tropical_deciduous_forest
-10.25,12.25,tropical_deciduous_forest
36.25,-11.75,tropical_deciduous_forest
39.75,-15.75,tropical_deciduous_forest
8.75,10.75,tropical_deciduous_forest
-47.25,-16.75,tropical_deciduous_forest
34.25,9.25,tropical_deciduous_forest
3.75,10.25,tropical_deciduous_forest
33.25,-19.25,tropical_deciduous_forest
130.75,-13.75,tropical_deciduous_forest
28.25,-6.25,tropical_deciduous_forest
18.75,7.75,tropical_deciduous_forest
84.25,21.25,tropical_deciduous_forest
39.75,-3.75,tropical_deciduous_forest
33.75,-12.75,tropical_deciduous_forest
132.75,-13.75,tropical_deciduous_forest
